pracakrāma sabhāṃ śubhām | HV_42.12d
pracakrur nyāyarahitaṃ | *HV_21.34*327:6a
pracacāla tato bhūmir | *HV_112.17*1361:1a
pracariṣyanti durbhikṣa+ | *HV_117.28*1580a
pracaladbhiś ca sānubhiḥ | HV_61.48b
pracikṣepa tato hariḥ | HV_App.I,31.3489b
pracinoti mahābalaḥ | HV_App.I,42B.1467b
pracinvanto 'rṇave yuktā | HV_App.I,18.203a
pracinvantau ca pādapān | HV_58.3b
pracetasaḥ sucetās tu | HV_23.133e
pracetaḥsu mahīruhaḥ | HV_2.34b
pracetās tasya cātmajaḥ | HV_23.133d
pracetā haṃsam āruhya | HV_App.I,31.929a
pracelur ghoradarśanāḥ | HV_App.I,42A.388b
pracchanna eva gopānāṃ | *HV_50.1*629:2a
pracchannair abhirakṣitā | HV_47.3b
pracchanno caiva bhāminī | *HV_108.11cd*1214:1b
pracchannau māyayā vīrau | HV_App.I,29F.451a
pracchādayati bhārata | HV_App.I,29.1504b
pracchādayantaṃ bāṇaughair | HV_App.I,42B.1548a
pracchādya tarasānyaṃ tu | HV_App.I,9.20a
pracchādya rathapanthānam | HV_App.I,42B.1584a
pracchādya salilaṃ sarvaṃ | HV_App.I,41.163a
pracchādya salilenorvīṃ | **HV_App.I,41.163**12:1a
pracchāye niṣasāda ha | HV_App.I,18.518b
prajagur devagandharvā | HV_App.I,29C.195a
prajagmur agre 'nilatulyaveginaḥ | HV_App.I,42B.450
prajagmur ugrāyudhadīptahastāś | HV_App.I,42B.667
prajajvāla jale caiva | HV_App.I,29.1402a
prajajvāla nabho niśi | HV_App.I,42A.374b
prajajvāla sa tejasvī | HV_App.I,29F.380a
prajajvāla sadhūmārciḥ | HV_App.I,42B.2166a
prajanāc ca manuṣyān vai | *HV_1.35*32:2a
prajalpantau parasparam | HV_App.I,29.1427b
prajahāsa girer mūrdhni | *HV_60.20*703a
prajahāsa bhṛśaṃ tadā | HV_89.32b
prajahāsa mahāsvanam | HV_App.I,31.1627b
prajahāsātha bhagavān | HV_App.I,29E.109a
prajā iva didhakṣivān | HV_App.I,41.1709b
prajākāmasya cābhibho | HV_11.10b
prajākāmasya vā punaḥ | *HV_13.68*279:1b
prajākāraṇayoginām | HV_App.I,42.334b
prajātāṃ putram evāgre | HV_49.1c
prajā didhakṣann iva kālavahniḥ | HV_App.I,42B.2361
prajādharmaparāyaṇaḥ | HV_App.I,41.1765b
prajādharmaṃ ca kāmaṃ ca | HV_12.15c
prajā dharmeṇa rakṣataḥ | *HV_23.150*396:2b
prajā dharmeṇa rakṣataḥ | HV_23.154d
prajā dhārayitā svayam | HV_6.4d
prajānān eti sāyujyam | HV_10.80e
prajānām abhavat kathāḥ | *HV_31.135*478:1b
prajānām abhavat tadā | HV_6.13b
prajānām iti naḥ śrutam | *HV_23.163*401:3b
prajānām iha dṛśyate | *HV_9.51*186:3b
prajānāṃ ca mahāvrata | HV_App.I,18.338b
prajānāṃ jīvanauṣahīḥ | *HV_5.40*111:7b
prajānāṃ nandivardhanaḥ | HV_App.I,18.81b
prajānāṃ paṅktayo hy oghair | HV_40.13c
prajānāṃ patayaś caiva | HV_App.I,42.21a
prajānāṃ patayaḥ prabhum | HV_App.I,42B.2525b
prajānāṃ patayaḥ sapta | HV_App.I,42.81a
prajānāṃ patayaḥ sapta | HV_App.I,42B.2657a
prajānāṃ patayo rājan | HV_7.49e
prajānāṃ patibhiḥ sārdhaṃ | **HV_App.I,40.1**1:2a
prajānāṃ patir uttamaḥ | HV_App.I,42B.2485b
prajānāṃ pālane yo vai | *HV_9.51*186:6a
prajānāṃ puṣṭidasya ca | HV_10.80d
prajānāṃ pṛthivīpāla | HV_5.49c
prajānāṃ poṣaṇe nṛpa | HV_5.51b
prajānāṃ lomaharṣaṇaḥ | HV_44.64d
prajānāṃ vipulaṃ balam | HV_App.I,41.1102b
prajānāṃ vṛttikāmena | HV_2.24c
prajānāṃ vai hitārthāya | HV_43.76c
prajānāṃ śubham icchatā | HV_44.28b
prajānāṃ saṃkṣaye purā | **HV_App.I,42B.1434**83:1b
prajānāṃ saṃkṣayo dhruvaḥ | HV_115.21d
prajānāṃ sādhayitvā ca | *HV_31.148*482A:25a
prajānāṃ hitakamyayā | *HV_5.53ab*114b
prajāpatikṛtaṃ mārgam | HV_App.I,29.558a
prajāpatikṛtaṃ setuṃ | HV_38.26c
prajāpatigaṇās tathā | HV_App.I,29.757b
prajāpatigaṇāḥ prabho | HV_App.I,29.555b
prajāpatimukhākāraṃ | HV_App.I,29A.363a
prajāpatir asaṃśayam | HV_5.10b
prajāpatir asaṃśayam | *HV_7.54*142:15b
prajāpatir iti śrutaḥ | *HV_9.22*172:4b
prajāpatiriti śrutaḥ | *HV_9.36*178b
prajāpatir iva sthitaḥ | HV_61.52d
prajāpatir iva svayam | HV_113.40d
prajāpatir ivāparaḥ | HV_App.I,14.12b
prajāpatir uvācedaṃ | *HV_37.48*518:23a
prajāpativaco yathā | HV_App.I,8.43b
prajāpatiś cātra manur mahātmā | HV_App.I,42A.219
prajāpatisamadyutiḥ | HV_35.29d
prajāpatisutaḥ prabhuḥ | HV_86.20b
prajāpatisutā ete | HV_App.I,4.149a
prajāpatisutānāṃ vai | HV_App.I,41.1105a
prajāpatis tu bhagavān | HV_App.I,42.414a
prajāpatiṃ bhuvanapatiṃ sureśvaram | HV_App.I,41.159
prajāpatiḥ śrutidhararakṣasāṃ kulaṃ | HV_App.I,42.95
prajāpatīnāṃ dakṣaṃ tu | HV_4.4a
prajāpatīnāṃ sādhyānāṃ | HV_109.86a
prajāpatīn bhuvanasṛjo nabho bhuvaḥ | HV_App.I,42.418
prajāpater ātmajāyāṃ | HV_2.16a
prajāpater gavāṃ vahneḥ | HV_App.I,4.135a
prajāpater dvijaśreṣṭha | HV_3.14c
prajāpater bhūtimayam | HV_App.I,42.98a
prajāpateś ca nilayas | HV_App.I,42A.485a
prajāpates tu saṃkalpāt | HV_App.I,42.397a
prajāpatau viśvamukhe jagadgurau | HV_App.I,31.3436
prajāpālanatatparāḥ | *HV_78.32ab*870:9b
prajāpālanayukteṣu | HV_App.I,42B.2439a
prajāpālanahetunā | HV_App.I,20.425b
prajāpālaṃ mahādyutim | HV_5.27d
prajāpālo nirūpitaḥ | *HV_5.40*111:6b
prajā prācetasātmajāḥ | *HV_3.16ab*50b
prajābhir upaśobhitam | HV_App.I,41.1069b
prajābhir manujādhipa | HV_App.I,42.340b
prajābhiś cābhyaṣicyata | HV_App.I,18.94b
prajābhis tapasā caiva | HV_7.47e
prajā bhoktuṃ nararṣabha | HV_6.30d
prajā maithunasaṃbhavāḥ | HV_2.49b
prajārakṣaṇayukteṣu | HV_36.45a
prajārakṣākṛtotsāhaḥ | *HV_2.22a*40:2
prajā rājan vinā mayā | HV_5.47d
prajā rudraś ca bhārata | HV_1.32b
prajārtham ṛṣayo 'thāsya | HV_2.20a
prajālokanamaskṛtam | HV_App.I,42A.65b
prajā loke caturvidhāḥ | HV_App.I,41.1084b
prajāvantaṃ nivāritā | *HV_10.32*209:2b
prajāvantaḥ prajeśvarāḥ | HV_App.I,18.237b
prajāvanto mahārathāḥ | HV_23.41d
prajāvān āpnute naraḥ | HV_27.31d
prajāvān āyur uttīrṇaḥ | HV_2.56c
prajāvāṃś ca bhavaty uta | HV_26.28d
prajāvāṃś ca bhaven naraḥ | HV_1.40b
prajāvṛddhiṃ maśūn medhyān | HV_App.I,4.34a
prajāś ca pālayiṣye 'ham | HV_5.10c
prajāś carantu sukhinas | *HV_91.59*1064:2a
prajāś ca vipulās tathā | HV_13.68d
prajāś caiva caturvidhāḥ | HV_20.16b
prajā samanuvartsyati | HV_117.37d
prajāsamudvegakaraṃ | HV_116.3a
prajāsarga ihocyate | HV_3.95d
prajāsargakaro vibhuḥ | HV_App.I,29.777b
prajāsargaṃ vidhitsataḥ | *HV_20.1*314b
prajāsargeṇa tattvataḥ | HV_48.50b
prajāsaṃharaṇe ghorāḥ | HV_App.I,42B.1118a
prajāsaṃhārasargārthaṃ | *HV_31.13*459:6a
prajāsu śīryamāṇāsu | HV_31.95c
prajās tad anuvartante | HV_11.23c
prajās tasmin prajāpatau | HV_5.5b
prajās tasyānupālaya | HV_91.59d
prajās tasyāpy ayonijāḥ | HV_1.39d
prajās tu vātaraśanā | HV_App.I,3.8a
prajās tenānurañjitāḥ | HV_5.29b
prajās teṣāṃ purastāt tu | HV_22.18e
prajās tv aṅgasya me śṛṇu | HV_23.32d
prajāsyanti narās tadā | HV_116.11d
prajāhitacikīrṣayā | HV_5.42b
prajāhetoḥ prajāpatiḥ | HV_3.4d
prajāṃ puṣṭiṃ tathaiva ca | HV_App.I,4.154b
prajāṃ puṣṭiṃ dhṛtiṃ medhāṃ | HV_App.I,3.30a
prajāḥ kṣayaṃ prayāsyanti | *HV_31.148*482:9a
prajāḥ pārthiva viddhi tat | HV_5.48d
prajāḥ prāhur maharṣayaḥ | HV_5.40b
prajāḥ samabhidudruvuḥ | HV_5.41b
prajāḥ sarvāḥ prajeśvara | *HV_5.40*111:5b
prajāḥ saṃcintya manasā | HV_App.I,42.344a
prajāḥ saṃvardhayiṣyati | HV_2.43d
prajāḥ sṛjeti vyādiṣṭaḥ | HV_3.2a
prajāḥ srakṣyāmi bhārata | HV_App.I,41.622b
prajñayā tejasā yogāt | HV_App.I,41.1090a
prajñā saṃtativardhanaḥ | HV_App.I,4.93b
prajñāṃ dakṣāṃ śivāṃ saumyāṃ | HV_App.I,35.15a
prajvalantaṃ mahāprabham | HV_App.I,42B.922b
prajvalantīva sarvaśaḥ | HV_App.I,42A.310b
prajvalann iva tejasā | *HV_112.36*1386b
prajvālayati duḥsaham | HV_109.5d
praṇataṃ deva vijñāya | HV_App.I,29.763a
praṇataṃ madhusūdanam | HV_App.I,29.1568b
praṇataḥ śirasā prabhum | HV_App.I,41.253b
praṇatārtiharaḥ kṛṣṇaḥ | HV_App.I,20.429a
praṇatārtiharaḥ sadā | HV_App.I,20.240b
praṇatāṃ nārado 'bravīt | HV_App.I,29.320b
praṇadatsu vihāyasi | HV_App.I,42B.2676b
praṇamitvā kṛtāñjaliḥ | *HV_111.9*1345:23b
praṇamiṣyanti mantriṇaḥ | HV_78.21d
praṇamiṣyanti mānavāḥ | HV_47.52b
praṇamiṣyāmi bhoginam | HV_70.11b
praṇamya garuḍastho 'tha | HV_App.I,29.1058a
praṇamya ca janārdanam | HV_95.2b
praṇamya cādidevāya | HV_40.2c
praṇamya devadevasya | *HV_62.99ab*731a
praṇamya pātālatalaṃ | **HV_App.I,42B.2956**223:1a
praṇamya prabhave pūrvaṃ | *HV_1.22*30a
praṇamya manasā harim | *HV_70.15*788b
praṇamya mām ekamanāḥ paṭhet tu yaḥ | HV_111.11c
praṇamya munipuṃgavam | HV_35.71b
praṇamya munipuṃgavam | *HV_101.1*1125Ab
praṇamya yatipuṅgavān | HV_App.I,31.3088b
praṇamya śirasā kṛṣṇam | HV_111.12c
praṇamya śirasā kṛṣṇaṃ | HV_App.I,20.1058a
praṇamya śirasā tābhyāṃ | HV_App.I,20.1097a
praṇamya śirasā tābhyāṃ | HV_App.I,20.1147a
praṇamya śirasā dattaṃ | HV_App.I,29F.692a
praṇamya śirasā devaṃ | HV_106.37c
praṇamya śirasā devaṃ | *HV_111.7*1340:2a
praṇamya śirasā devīṃ | HV_App.I,30.360a
praṇamya śirasā devīṃ | HV_App.I,30.381a
praṇamya śirasānataḥ | HV_45.22b
praṇamya śirasā pādau | HV_App.I,42B.2588a
praṇamya śirasā prabhum | HV_12.7b
praṇamya śirasā bhuvi | HV_App.I,30.84b
praṇamya śirasā harim | HV_App.I,20.356b
praṇamya suramātaram | *HV_92.69*1072:2b
praṇamya harim īśvaram | **HV_App.I,42A.577**60:5b
praṇamyāgre sthito hareḥ | HV_App.I,31.1929b
praṇamyātha vacaḥ prāha | HV_App.I,36.1a
praṇamyāsau subhītavat | HV_App.I,31.2326b
praṇamyāḥ sarvajantubhiḥ | *HV_45.44*569:4b
praṇayasya rasaṃ dattvā | HV_App.I,29.256a
praṇayāc cāpi kṛṣṇaṃ sā | HV_71.33a
praṇayāt tāṃ sakhīṃ sakhī | HV_107.58d
praṇayāt te 'ham āgataḥ | HV_App.I,10.14b
praṇavaṃ vācakaṃ matvā | HV_App.I,31.633a
praṇavaḥ sarvavāṅmayaḥ | *HV_21.9*321:1b
praṇavaḥ sarvavedānāṃ | HV_App.I,31.1209a
praṇavaḥ sarvavedānāṃ | **HV_App.I,42A.266**19:2a
praṇavākhyaṃ mahābāho | *HV_104.22*1141:5a
praṇavātmañ jagannātha | HV_App.I,31.302a
praṇavātman sadāśiva | HV_App.I,31.2172b
praṇāma akaroc chakraḥ | *HV_62.10ab*721A:1a
praṇām apraṇatā viprāḥ | HV_App.I,31.304a
praṇāmaṃ cakratus tadā | HV_App.I,31.2078b
praṇāmaṃ cakrire tadā | HV_83.50d
praṇāmaṃ cakrire munīn | HV_App.I,27.7b
praṇāmaṃ cakrire harim | HV_App.I,31.1045b
praṇāmaṃ cakrire hareḥ | HV_App.I,27.113b
praṇāmaṃ cakrire hareḥ | HV_App.I,27.115b
praṇāmāvanatānanaḥ | HV_100.59d
praṇāmāvanatān sthitān | HV_103.17b
praṇidhāya dhṛtānanaḥ | HV_64.15b
praṇipatya kṛtāñjaliḥ | HV_App.I,20.630b
praṇipatya kṛtāñjalī | HV_App.I,20.383b
praṇipatya ca keśavam | HV_App.I,27.138b
praṇipatya janārdanam | HV_App.I,20.935b
praṇipatya mahātmānaṃ | *HV_28.12*435B:3a
praṇipatya surottamau | HV_App.I,29F.763b
praṇipatya harapriyām | HV_App.I,29A.427b
praṇipatyācyuto 'bravīt | HV_App.I,29.530b
praṇipatyātha tāv ubhau | HV_App.I,41.420b
praṇipatyātha te dīnā | HV_App.I,43.59a
praṇipatyābravid idam | HV_App.I,20.925b
praṇipatyābhivādya ca | HV_106.7b
praṇipetur manīṣiṇam | HV_10.39d
praṇipetur vayodhikāḥ | HV_92.29d
praṇīya ca yathāvidhi | HV_App.I,41.1723b
praṇudyān me vṛjinaṃ devadevaḥ | HV_App.I,29.985
praṇedur arināśana | HV_App.I,29B.452b
praṇedur jahṛṣus tadā | HV_112.73d
praṇedur bharatarṣabha | HV_9.67d
praṇedur vāsavājñayā | HV_App.I,29B.366b
praṇeduḥ sarvabhūtāni | HV_App.I,42B.782a
praṇeduḥ sarvabhūtāni | HV_App.I,42B.1403a
praṇematuḥ susaṃhṛṣṭau | HV_App.I,31.3602a
praṇemur bhaktavatsalam | HV_App.I,31.300b
praṇemuḥ keśavaṃ harim | HV_App.I,31.1276b
pratataṃ dahyamānas tu | HV_App.I,18.731a
pratapad ghoravikramaḥ | HV_App.I,42B.1463b
pratapantam ivādityaṃ | HV_App.I,42B.2208a
pratapantam ivādityaṃ | HV_App.I,42B.2484a
pratapan sarvadevatāḥ | HV_App.I,42B.1550b
prataptakanakaprabhaiḥ | HV_App.I,43.21b
prataptajāmbūnadacitrapuṅkhaiḥ | HV_31.120b
prataptajāmbūnadacitrabhūṣaṇair | HV_App.I,42B.2343
prataptahemābharaṇāḥ | HV_App.I,42B.1929a
prataptottamakuṇḍalaḥ | HV_App.I,42B.220b
pratardanasya putrau dvau | HV_App.I,7.147a
pratardanasya putrau dvau | HV_23.62c
pratasthe garuḍenātha | HV_91.39c
pratasthe durdinākāraḥ | HV_42.1c
pratasthe dvārakāṃ kṛṣṇo | HV_92.68c
pratasthe dvārakāṃ prati | HV_App.I,29.1455b
pratasthe sātyakiḥ kila | HV_App.I,31.3050b
pratasthe svargam evāgre | HV_App.I,29F.630a
pratāpajñā hi yadavo | HV_App.I,16.58a
pratāpas te prakāśitaḥ | HV_78.20b
pratāpāmitavikramaḥ | HV_App.I,18.13b
pratāpārthe hatā mallā | HV_75.28c
pratāpāvanatā ye hi | HV_80.8a
pratāpāvanatāḥ sarve | HV_77.30a
pratāpena ca tīkṣṇena | *HV_60.6*700:1a
pratikartuṃ kṣamo yasya | *HV_22.32*339:2a
pratikāraṃ samārabhat | *HV_112.30*1372:2b
pratikūlaṃ ca gagane | HV_20.43e
pratikrīḍa ivābabhau | HV_App.I,41.1458b
pratikṣatrasutaś cāpi | HV_App.I,7.3a
pratikṣatrasya cātmajaḥ | HV_28.4b
pratikṣatro mahāyaśāḥ | HV_App.I,7.2b
pratikṣobham ivācalam | HV_App.I,42.239b
pratigṛhāṇa kṛṣṇedaṃ | HV_78.22c
pratigṛhṇanti devatāḥ | HV_App.I,42B.3048b
pratigṛhṇan nimīlitaḥ | HV_App.I,42B.2032b
pratigṛhṇīta taj jalam | HV_App.I,29A.97b
pratigṛhṇīṣva bhāminīm | HV_App.I,39.22b
pratigṛhya ca tadvākyaṃ | HV_App.I,43.47a
pratigṛhya ca parvatāḥ | HV_103.18b
pratigṛhya ca satkāraṃ | HV_App.I,20.651a
pratigṛhya tato droṇa | HV_15.64a
pratigṛhya tu tat puṣpaṃ | HV_App.I,29.31a
pratigṛhya tu tat sarvaṃ | HV_App.I,29.1528a
pratigṛhya tu tadvākyaṃ | HV_App.I,41.1262a
pratigṛhya tu tāṃ pūjāṃ | HV_App.I,29A.43a
pratigṛhya tu tāṃ pūjāṃ | HV_103.3a
pratigṛhya parīkṣya ca | HV_92.17b
pratigṛhya mayā caiva | HV_App.I,29A.52a
pratigṛhya mahātejāḥ | HV_App.I,29.1461a
pratigṛhya mahādevaḥ | HV_App.I,41.1909a
pratigṛhya yathāvidhi | HV_App.I,22.4b
pratigṛhya yathāvidhi | HV_87.30b
pratigṛhya hares tadā | HV_App.I,29D.88b
pratigṛhyābhyadhāvata | *HV_91.49*1056:7b
pratigṛhyāsya dakṣiṇām | HV_App.I,20.449b
pratigrahārthaṃ vidhivac | HV_App.I,29.1517a
pratigrahārthaṃ vratakasya satyayā | HV_App.I,29.1512
pratigrahītā cāpy anyaḥ | **HV_App.I,42B.2824**196:32a
pratigrahītuṃ dharmajña | HV_22.25c
praticchannāni bhāsante | HV_54.36c
pratijagmur daśārhās taṃ | HV_81.51e
pratijagmur mudānvitāḥ | HV_App.I,42A.52b
pratijagmur yathāgatam | HV_118.7d
pratijagrāha keśavaḥ | HV_App.I,29.319b
pratijagrāha tatpuram | HV_App.I,18.72b
pratijagrāha taṃ ca saḥ | HV_90.13d
pratijagrāha taṃ cāpi | HV_App.I,29.1501a
pratijagrāha taṃ varam | HV_71.20d
pratijagrāha tāu kāśyo | HV_79.4e
pratijagrāha tāṃ tadā | **HV_App.I,29F.451**9:8b
pratijagrāha durdharam | HV_64.16b
pratijagrāha padmākṣaḥ | HV_App.I,29.170a
pratijagrāha vakṣasā | HV_74.27d
pratijagrāha vai dvijaḥ | HV_16.13f
pratijajñe mahābāhur | HV_91.38c
pratijajñe sa dharmātmā | HV_App.I,29.527a
pratijajñe 'suravadhaṃ | **HV_App.I,43.64**5:3a
pratijñā ca mamāpyp eṣā | HV_App.I,19.27a
pratijñātaṃ ca me kṛṣṇa | HV_62.74a
pratijñāte jagannāthe | HV_App.I,27.132a
pratijñāte tu keśave | HV_App.I,27.133b
pratijñānāṃ ca pāragaiḥ | HV_App.I,41.582b
pratijñā pāṇḍavān prati | HV_105.18d
pratijñām akarot kruddhaḥ | HV_88.1c
pratijñām akarot tebhyo | HV_App.I,27.124a
pratijñāya tu yo vipre | **HV_App.I,42B.2824**196:29a
pratijñāya vanaṃ yayau | HV_28.18d
pratijñā śatrutāpana | HV_App.I,27.135b
pratijñā saphalā te 'stu | HV_App.I,29.1063a
pratijñāṃ śṛṇu keśava | HV_App.I,16.30b
pratitastambhire 'nyonyam | HV_App.I,42B.902a
pratidāsyāmi te sutān | HV_105.18f
pratidviradaghātinaḥ | HV_App.I,42B.1619b
pratipatsyatha māciram | HV_App.I,42A.72b
pratipaddhanalābhāya | HV_App.I,4.20a
pratipadyata māciram | HV_31.62d
pratipadyanti dehinaḥ | HV_App.I,41.925b
pratipannaṃ tu daiteyais | HV_App.I,42B.2461a
pratipannāni devatāḥ | **HV_App.I,42A.529**51:2b
pratipannāni daivataiḥ | HV_App.I,42.639b
pratipannāḥ sma vai vibho | HV_App.I,42A.531b
pratiparvasamāptau tu | **HV_App.I,40.139**39:12a
pratipālaya māṃ saumya | HV_App.I,29.1034a
pratipūjya yathāvidhi | HV_App.I,20.481b
pratipūjya yathāvidhi | *HV_107.16*1165:9b
pratipede sudharmāṃ tu | HV_App.I,31.2047a
pratiprasthānikaṃ karma | HV_App.I,42B.858a
pratiprahārakālo 'yaṃ | HV_App.I,29F.775a
pratibaddhaśirodharau | HV_App.I,13.5b
pratibhānāc ca śobhanāt | HV_16.31d
pratibhānaiś ca vai dvijāḥ | HV_App.I,41.949b
pratibhāsi sadā mama | HV_App.I,31.2524b
pratibhāsi sadā hṛdi | HV_App.I,31.2517b
pratibhāsi sadā hṛdi | HV_App.I,31.2528b
pratimallanighātajā | HV_75.24d
pratimā parvaṇi tathā | **HV_App.I,40.153**46:1b
pratimāḥ sarvadevānāṃ | HV_App.I,42A.396a
pratiyātas tato brahmā | HV_35.63a
pratiyātāḥ sukhaṃ gopāḥ | HV_App.I,11.338a
pratiyātau mahāvanāt | HV_App.I,11.308b
pratiyuddhāya tasthivān | HV_App.I,18.994b
pratiyuddhe kṛte tv evaṃ | HV_App.I,20.231a
pratiyoddhum upasthitaḥ | **HV_App.I,18.994**115:1b
pratiyoddhuṃ na māṃ kaścid | HV_App.I,29C.142a
pratirudhya prahāriṇaḥ | HV_App.I,42B.1602b
pratirodha iva sthitaḥ | HV_App.I,42B.205b
pratilabhya tataḥ saṃjñāṃ | HV_19.21c
pratilomaṃ cakārāśu | HV_App.I,42B.1938a
pratilomaṃ ca yānty ete | HV_66.28c
pratilomaṃ vavau tadā | *HV_91.43*1046:1b
pratilomaḥ satoyadaḥ | HV_34.30d
pratilomena karmaṇā | HV_83.42b
prativākyaṃ jagannātha | HV_77.19c
prativākyaṃ jagāda ha | HV_62.89d
prativāraṇaroṣaṇaḥ | HV_73.2d
prativivyādha taṃ kruddhaḥ | HV_App.I,22A.110a
prativivyādha taṃ kruddhaḥ | HV_87.65c
prativivyādha tāṃścaidyaḥ | HV_App.I,22A.92a
prativivyādha tāṃś caidyaḥ | HV_87.56a
prativeśma tadā tau tu | HV_App.I,9.15a
pratiśrutyānunāditāḥ | HV_73.12b
pratiśrotāś ca bhīteva | HV_56.8c
pratiṣiddham amuṃ lokaṃ | HV_App.I,41.676a
pratiṣiddhe mama mahe | HV_62.14a
pratiṣiddheṣu tūryeṣu | HV_75.36a
pratiṣiddhau varānanau | HV_74.22b
pratiṣidhyāgnisaṃcayaṃ | *HV_112.22ab*1364b
pratiṣṭāpyaiva vāsavam | HV_App.I,42B.2967b
pratiṣṭḥāṃ kārayet tayoḥ | **HV_App.I,40.144**41:3b
pratiṣṭhātāram eva ca | HV_App.I,41.175b
pratiṣṭhā dharmarājasya | HV_9.19c
pratiṣṭhānaṃ mahātmanaḥ | HV_9.19b
pratiṣṭhānaṃ mahāyaśāḥ | HV_App.I,6.22b
pratiṣṭhāne nṛpakriyām | *HV_9.20*169:1b
pratiṣṭhānemahāyaśāḥ | *HV_21.9*320b
pratiṣṭhāpya ca keśavaḥ | **HV_App.I,44B.2967**231:1b
pratiṣṭhā yonir eva ca | HV_6.38d
pratiṣṭhā sarvabhūtānām | HV_App.I,42A.542a
pratiṣṭhāṃ ca śatakratoḥ | HV_21.37b
pratiṣṭhāṃ labhate nityam | HV_App.I,29A.265a
pratiṣṭhāṃ vāsavo gataḥ | HV_App.I,42.640b
pratiṣṭhitayaśās tathā | HV_23.18d
pratiṣṭhitā ca vasudhā | HV_83.13c
pratiṣṭhitāyāṃ medinyāṃ | HV_78.24c
pratisaṃdhātum arhasi | HV_99.24d
pratisaṃhriyatām ātmā | HV_86.36c
pratisenāntako 'nalaḥ | HV_App.I,20.429b
pratisthātuṃ raṇājire | HV_App.I,20.190b
pratismaranto dvijamaṇḍaleṣu | HV_118.50b
pratisrota ivāmbhasaḥ | HV_118.35b
pratisrotaś cakāra ha | *HV_23.150*396:11b
pratisroto viśāṃ pate | HV_App.I,29.1399b
pratihāsīḥ kathaṃcana | HV_App.I,42B.2924b
pratīkṣantas tadā vākyam | HV_App.I,29F.397a
pratīkṣante sadogatāḥ | HV_38.61d
pratīkṣanto mahātmāno | HV_App.I,29F.399a
pratīkṣamāṇas tatraiva | *HV_10.50*215:2a
pratīkṣamāṇas tiṣṭhasva | HV_App.I,15.46a
pratīkṣāmaḥ svayaṃvaram | HV_App.I,20.78b
pratīkṣya dvādaśāhāni | *HV_28.27*440:2a
pratīkṣya haṃsaḍibhakau | HV_App.I,31.3084a
pratīcīṃ diśam āgamat | HV_App.I,42.249b
pratīccha dehi kiṃ bhūmiṃ | HV_App.I,42B.2815a
pratīcchantu niyuktā vai | *HV_78.23ab*867a
pratīcchantau raṇaiṣiṇau | HV_App.I,18.837b
pratīccha svam alaṃkāram | **HV_App.I,18.571**60:1a
pratīccheti durātmānam | HV_App.I,29E.99a
pratīcchemāḥ svadharmeṇa | HV_App.I,18.124a
pratīcyām akarot prabhuḥ | HV_App.I,42.270b
pratīcyām uttarasyāṃ tu | HV_22.16c
pratīcyāṃ diśi pārthivaḥ | HV_App.I,42.466b
pratīcyāṃ saṃvidhiṃ kṛtvā | HV_App.I,42.271a
pratīcyaiś ca balodagrair | *HV_81.104*928a
pratīpam akarot tadā | HV_91.6d
pratīpam āharan nāgān | HV_App.I,42B.1387a
pratīpasya tu śāṃtanuḥ | HV_23.114d
pratīpasya sa rājarṣe | HV_15.10a
pratīpo bhīmasenasya | HV_23.114c
pratīyād yuddhadurmadam | HV_App.I,18A.103b
pratīyur dviṣatāṃ mṛdhe | HV_81.103d
pratīyur hṛṣṭamānasāḥ | *HV_21.20*325:1b
pratudantau sthitau raṇe | HV_App.I,42B.970b
pratūcus te tato vākyaṃ | HV_100.71a
pratodo nyapatad dhastāt | HV_App.I,30.116a
pratyakṣajñānasaṃyuktā | HV_App.I,31.2605a
pratyakṣam anumānaṃ ca | HV_117.7a
pratyakṣam api yad rūpaṃ | HV_App.I,31.2499a
pratyakṣam arcitās tena | HV_App.I,4.49a
pratyakṣam iha vartate | HV_App.I,31.795b
pratyakṣam ṛṣisaṃghānāṃ | **HV_App.I,42B.2776**192:16a
pratyakṣaraṃ bhavet teṣāṃ | *HV_1.0*12:2a
pratyakṣaṃ kuru tat svayam | HV_13.71d
pratyakṣaṃ ca śacīpateḥ | HV_App.I,25.18b
pratyakṣaṃ ca hares tatra | HV_App.I,31.804a
pratyakṣaṃ tava cedipa | **HV_App.I,18.955**110:3b
pratyakṣaṃ tava caitāni | HV_App.I,10.34a
pratyakṣaṃ brahma śāśvatam | HV_App.I,41.770b
pratyakṣaṃ bhavatā dṛṣṭaṃ | HV_App.I,31.108a
pratyakṣaṃ yānti prāṇadan | HV_App.I,41.1342b
pratyakṣaṃ śūrasenānāṃ | HV_96.30a
pratyagṛhṇād yathāvidhi | HV_91.31f
pratyagrajaladaprabhe | HV_83.25b
pratyagraramaṇīyāni | HV_83.21c
pratyagravanamālena | HV_83.53c
pratyagravayasendhanam | HV_52.16d
pratyagrahaḥ kuśaś caiva | *HV_23.109*382:8a
pratyaṅgirasajāḥ śreṣṭhā | HV_3.54e
pratyaṅmukhā yayur hṛṣṭā | HV_84.19c
pratyadṛśyanta tatpuraḥ | HV_App.I,31.2450b
pratyapadyata dāruṇaḥ | HV_App.I,42B.1404b
pratyapadyata ratnāni | HV_91.3a
pratyabandhad udūkhale | HV_51.14b
pratyayāt punar eva saḥ | HV_61.63d
pratyayāt sainyamadhyagam | HV_App.I,18.882b
pratyayārthaṃ daduś cāpi | HV_App.I,29F.239a
